
position is:  {'x': '13.28', 'y': '6.33', 'quality': 34}
position is:  {'x': '18.44', 'y': '10.51', 'quality': 61}
position is:  {'x': '19.69', 'y': '10.71', 'quality': 50}
position is:  {'x': '20.15', 'y': '11.79', 'quality': 58}
position is:  {'x': '19.78', 'y': '13.39', 'quality': 47}
position is:  {'x': '18.41', 'y': '13.30', 'quality': 62}
position is:  {'x': '16.90', 'y': '13.35', 'quality': 49}
position is:  {'x': '16.13', 'y': '12.33', 'quality': 47}
position is:  {'x': '15.84', 'y': '11.34', 'quality': 42}
position is:  {'x': '15.52', 'y': '10.66', 'quality': 63}
position is:  {'x': '14.82', 'y': '10.57', 'quality': 52}
position is:  {'x': '14.29', 'y': '10.74', 'quality': 55}
position is:  {'x': '13.49', 'y': '10.81', 'quality': 44}
position is:  {'x': '12.90', 'y': '10.73', 'quality': 42}
position is:  {'x': '11.99', 'y': '10.55', 'quality': 56}
position is:  {'x': '10.92', 'y': '11.11', 'quality': 65}
position is:  {'x': '9.99', 'y': '11.61', 'quality': 65}
position is:  {'x': '8.87', 'y': '12.05', 'quality': 55}
position is:  {'x': '7.44', 'y': '12.00', 'quality': 51}
position is:  {'x': '6.80', 'y': '12.17', 'quality': 47}
position is:  {'x': '6.87', 'y': '12.06', 'quality': 50}
position is:  {'x': '6.78', 'y': '12.07', 'quality': 51}
position is:  {'x': '6.79', 'y': '12.06', 'quality': 50}
position is:  {'x': '6.87', 'y': '12.06', 'quality': 50}
position is:  {'x': '6.86', 'y': '12.03', 'quality': 47}
position is:  {'x': '6.87', 'y': '12.07', 'quality': 48}
position is:  {'x': '6.84', 'y': '12.07', 'quality': 52}
position is:  {'x': '6.86', 'y': '12.06', 'quality': 50}
position is:  {'x': '6.86', 'y': '12.06', 'quality': 50}
position is:  {'x': '6.87', 'y': '12.08', 'quality': 53}
position is:  {'x': '6.84', 'y': '12.07', 'quality': 51}
position is:  {'x': '6.83', 'y': '12.06', 'quality': 50}
position is:  {'x': '6.85', 'y': '12.08', 'quality': 49}
position is:  {'x': '6.85', 'y': '12.07', 'quality': 49}
position is:  {'x': '6.85', 'y': '12.07', 'quality': 51}
position is:  {'x': '6.85', 'y': '12.03', 'quality': 50}
position is:  {'x': '6.87', 'y': '12.03', 'quality': 68}
position is:  {'x': '6.91', 'y': '12.07', 'quality': 45}
position is:  {'x': '6.88', 'y': '12.07', 'quality': 52}
position is:  {'x': '6.90', 'y': '12.07', 'quality': 47}
position is:  {'x': '6.81', 'y': '12.08', 'quality': 51}
position is:  {'x': '6.88', 'y': '12.07', 'quality': 48}
position is:  {'x': '6.90', 'y': '12.06', 'quality': 49}
position is:  {'x': '6.91', 'y': '12.07', 'quality': 53}
position is:  {'x': '5.75', 'y': '12.22', 'quality': 57}
position is:  {'x': '3.36', 'y': '12.81', 'quality': 74}
position is:  {'x': '2.54', 'y': '13.69', 'quality': 59}
position is:  {'x': '2.53', 'y': '13.73', 'quality': 63}
position is:  {'x': '2.59', 'y': '13.70', 'quality': 70}
position is:  {'x': '2.59', 'y': '13.82', 'quality': 59}
position is:  {'x': '2.63', 'y': '13.78', 'quality': 61}
position is:  {'x': '2.60', 'y': '13.50', 'quality': 73}
position is:  {'x': '4.32', 'y': '13.05', 'quality': 86}
position is:  {'x': '3.17', 'y': '14.72', 'quality': 65}
position is:  {'x': '2.99', 'y': '14.32', 'quality': 74}
position is:  {'x': '3.37', 'y': '13.56', 'quality': 79}
position is:  {'x': '5.31', 'y': '12.86', 'quality': 53}
position is:  {'x': '6.28', 'y': '12.35', 'quality': 49}
position is:  {'x': '8.67', 'y': '13.70', 'quality': 63}
position is:  {'x': '10.48', 'y': '15.27', 'quality': 51}
position is:  {'x': '10.47', 'y': '16.75', 'quality': 60}
position is:  {'x': '10.21', 'y': '17.25', 'quality': 66}
position is:  {'x': '11.40', 'y': '17.26', 'quality': 73}
position is:  {'x': '13.95', 'y': '20.09', 'quality': 64}
position is:  {'x': '18.82', 'y': '20.02', 'quality': 86}
position is:  {'x': '18.78', 'y': '19.39', 'quality': 92}
position is:  {'x': '19.21', 'y': '20.17', 'quality': 99}
position is:  {'x': '18.02', 'y': '22.51', 'quality': 94}
position is:  {'x': '15.78', 'y': '22.64', 'quality': 72}
position is:  {'x': '12.81', 'y': '19.77', 'quality': 61}
position is:  {'x': '10.85', 'y': '16.19', 'quality': 51}
position is:  {'x': '10.94', 'y': '12.60', 'quality': 97}
position is:  {'x': '10.99', 'y': '12.05', 'quality': 91}
position is:  {'x': '10.32', 'y': '12.57', 'quality': 88}
position is:  {'x': '10.37', 'y': '11.18', 'quality': 63}
position is:  {'x': '9.72', 'y': '9.08', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.85', 'quality': 98}
position is:  {'x': '10.07', 'y': '7.79', 'quality': 59}
position is:  {'x': '10.09', 'y': '7.74', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.70', 'quality': 56}
position is:  {'x': '10.10', 'y': '7.68', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.69', 'quality': 57}
position is:  {'x': '10.05', 'y': '7.82', 'quality': 59}
position is:  {'x': '10.11', 'y': '7.68', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.68', 'quality': 57}
position is:  {'x': '10.10', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.69', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.12', 'y': '7.77', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.14', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.71', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.69', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.79', 'quality': 59}
position is:  {'x': '10.11', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.79', 'quality': 59}
position is:  {'x': '10.08', 'y': '7.71', 'quality': 57}
position is:  {'x': '10.15', 'y': '7.65', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.74', 'quality': 59}
position is:  {'x': '10.08', 'y': '7.71', 'quality': 57}
position is:  {'x': '10.14', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.13', 'y': '7.71', 'quality': 56}
position is:  {'x': '10.08', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.68', 'quality': 56}
position is:  {'x': '10.05', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.04', 'y': '7.71', 'quality': 54}
position is:  {'x': '10.08', 'y': '7.69', 'quality': 56}
position is:  {'x': '10.09', 'y': '7.73', 'quality': 57}
position is:  {'x': '10.14', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.12', 'y': '7.71', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.68', 'quality': 56}
position is:  {'x': '10.07', 'y': '7.65', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.63', 'quality': 57}
position is:  {'x': '10.06', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.63', 'quality': 57}
position is:  {'x': '10.06', 'y': '7.69', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.72', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.76', 'quality': 59}
position is:  {'x': '10.13', 'y': '7.70', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.72', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.63', 'quality': 57}
position is:  {'x': '10.06', 'y': '7.65', 'quality': 56}
position is:  {'x': '10.10', 'y': '7.64', 'quality': 57}
position is:  {'x': '10.10', 'y': '7.69', 'quality': 58}
position is:  {'x': '10.14', 'y': '7.73', 'quality': 58}
position is:  {'x': '10.13', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.77', 'quality': 59}
position is:  {'x': '10.12', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.71', 'quality': 57}
position is:  {'x': '10.15', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.75', 'quality': 56}
position is:  {'x': '10.09', 'y': '7.77', 'quality': 59}
position is:  {'x': '10.10', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.70', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.78', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.62', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.66', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.67', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.70', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.73', 'quality': 58}
position is:  {'x': '10.04', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.49', 'quality': 99}
position is:  {'x': '10.02', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.03', 'y': '7.80', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.77', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.79', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.60', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.79', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.78', 'quality': 59}
position is:  {'x': '10.05', 'y': '7.79', 'quality': 58}
position is:  {'x': '10.03', 'y': '7.78', 'quality': 58}
position is:  {'x': '10.03', 'y': '7.99', 'quality': 98}
position is:  {'x': '10.06', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.78', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.79', 'quality': 59}
position is:  {'x': '10.06', 'y': '7.78', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.02', 'y': '7.77', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.79', 'quality': 59}
position is:  {'x': '10.05', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.78', 'quality': 59}
position is:  {'x': '10.08', 'y': '7.65', 'quality': 58}
position is:  {'x': '10.09', 'y': '7.74', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.98', 'quality': 98}
position is:  {'x': '10.07', 'y': '7.79', 'quality': 58}
position is:  {'x': '10.06', 'y': '8.39', 'quality': 98}
position is:  {'x': '10.09', 'y': '7.74', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.78', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.77', 'quality': 59}
position is:  {'x': '10.08', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.77', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.13', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.79', 'quality': 59}
position is:  {'x': '10.11', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.13', 'y': '7.77', 'quality': 57}
position is:  {'x': '10.12', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.14', 'y': '7.74', 'quality': 57}
position is:  {'x': '10.12', 'y': '7.78', 'quality': 58}
position is:  {'x': '10.12', 'y': '7.79', 'quality': 58}
position is:  {'x': '10.12', 'y': '7.78', 'quality': 58}
position is:  {'x': '10.12', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.74', 'quality': 59}
position is:  {'x': '10.03', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.03', 'y': '7.76', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.77', 'quality': 59}
position is:  {'x': '10.01', 'y': '7.75', 'quality': 54}
position is:  {'x': '9.98', 'y': '7.73', 'quality': 54}
position is:  {'x': '10.06', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.03', 'y': '7.77', 'quality': 56}
position is:  {'x': '10.06', 'y': '7.75', 'quality': 58}
position is:  {'x': '9.97', 'y': '7.70', 'quality': 57}
position is:  {'x': '9.97', 'y': '7.76', 'quality': 59}
position is:  {'x': '9.94', 'y': '7.70', 'quality': 59}
position is:  {'x': '10.00', 'y': '7.77', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.77', 'quality': 58}
position is:  {'x': '10.01', 'y': '7.73', 'quality': 59}
position is:  {'x': '10.10', 'y': '7.76', 'quality': 58}
position is:  {'x': '9.96', 'y': '7.80', 'quality': 54}
position is:  {'x': '10.05', 'y': '7.76', 'quality': 56}
position is:  {'x': '10.06', 'y': '7.78', 'quality': 59}
position is:  {'x': '10.09', 'y': '7.75', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.77', 'quality': 58}
position is:  {'x': '10.02', 'y': '7.80', 'quality': 59}
position is:  {'x': '10.03', 'y': '7.76', 'quality': 58}
position is:  {'x': '9.94', 'y': '7.73', 'quality': 55}
position is:  {'x': '9.09', 'y': '6.25', 'quality': 26}
position is:  {'x': '10.00', 'y': '7.70', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.04', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.03', 'y': '7.61', 'quality': 57}
position is:  {'x': '10.10', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.62', 'quality': 57}
position is:  {'x': '10.10', 'y': '7.60', 'quality': 57}
position is:  {'x': '10.05', 'y': '7.60', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.63', 'quality': 57}
position is:  {'x': '10.06', 'y': '7.58', 'quality': 57}
position is:  {'x': '10.06', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.06', 'y': '7.65', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.14', 'y': '7.63', 'quality': 56}
position is:  {'x': '10.09', 'y': '7.66', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.67', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.62', 'quality': 63}
position is:  {'x': '10.07', 'y': '7.63', 'quality': 57}
position is:  {'x': '10.10', 'y': '7.66', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.63', 'quality': 57}
position is:  {'x': '10.12', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.64', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.66', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.66', 'quality': 56}
position is:  {'x': '10.09', 'y': '7.65', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.66', 'quality': 57}
position is:  {'x': '10.08', 'y': '7.66', 'quality': 57}
position is:  {'x': '10.02', 'y': '7.72', 'quality': 59}
position is:  {'x': '10.00', 'y': '7.70', 'quality': 49}
position is:  {'x': '10.07', 'y': '7.68', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.68', 'quality': 57}
position is:  {'x': '10.05', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.11', 'y': '7.67', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.66', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.62', 'quality': 57}
position is:  {'x': '10.00', 'y': '7.68', 'quality': 57}
position is:  {'x': '9.85', 'y': '7.60', 'quality': 54}
position is:  {'x': '9.86', 'y': '7.59', 'quality': 45}
position is:  {'x': '10.03', 'y': '7.68', 'quality': 51}
position is:  {'x': '10.09', 'y': '7.69', 'quality': 58}
position is:  {'x': '9.64', 'y': '7.27', 'quality': 40}
position is:  {'x': '9.63', 'y': '7.03', 'quality': 41}
position is:  {'x': '9.59', 'y': '7.00', 'quality': 38}
position is:  {'x': '9.59', 'y': '7.15', 'quality': 31}
position is:  {'x': '9.87', 'y': '7.69', 'quality': 58}
position is:  {'x': '9.95', 'y': '7.45', 'quality': 56}
position is:  {'x': '9.78', 'y': '7.22', 'quality': 45}
position is:  {'x': '9.76', 'y': '7.47', 'quality': 48}
position is:  {'x': '9.83', 'y': '7.61', 'quality': 46}
position is:  {'x': '9.80', 'y': '7.50', 'quality': 58}
position is:  {'x': '9.93', 'y': '7.61', 'quality': 43}
position is:  {'x': '9.92', 'y': '7.70', 'quality': 55}
position is:  {'x': '9.75', 'y': '7.28', 'quality': 46}
position is:  {'x': '10.05', 'y': '7.65', 'quality': 59}
position is:  {'x': '9.83', 'y': '7.57', 'quality': 57}
position is:  {'x': '9.73', 'y': '7.46', 'quality': 44}
position is:  {'x': '9.79', 'y': '7.57', 'quality': 44}
position is:  {'x': '9.72', 'y': '7.33', 'quality': 43}
position is:  {'x': '9.78', 'y': '7.63', 'quality': 44}
position is:  {'x': '9.77', 'y': '7.38', 'quality': 41}
position is:  {'x': '9.91', 'y': '7.67', 'quality': 44}
position is:  {'x': '9.87', 'y': '7.63', 'quality': 49}
position is:  {'x': '9.75', 'y': '7.42', 'quality': 44}
position is:  {'x': '9.77', 'y': '7.45', 'quality': 48}
position is:  {'x': '10.03', 'y': '7.70', 'quality': 52}
position is:  {'x': '10.10', 'y': '7.70', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.67', 'quality': 57}
position is:  {'x': '9.96', 'y': '7.63', 'quality': 57}
position is:  {'x': '10.03', 'y': '7.67', 'quality': 57}
position is:  {'x': '10.09', 'y': '7.64', 'quality': 57}
position is:  {'x': '10.07', 'y': '7.67', 'quality': 55}
position is:  {'x': '9.80', 'y': '7.42', 'quality': 44}
position is:  {'x': '10.07', 'y': '7.70', 'quality': 57}
position is:  {'x': '10.12', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.08', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.69', 'quality': 56}
position is:  {'x': '10.04', 'y': '7.64', 'quality': 57}
position is:  {'x': '10.13', 'y': '7.68', 'quality': 57}
position is:  {'x': '10.11', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.69', 'quality': 58}
position is:  {'x': '10.13', 'y': '7.66', 'quality': 56}
position is:  {'x': '10.03', 'y': '7.72', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.64', 'quality': 56}
position is:  {'x': '10.02', 'y': '7.65', 'quality': 57}
position is:  {'x': '10.03', 'y': '7.64', 'quality': 57}
position is:  {'x': '10.01', 'y': '7.67', 'quality': 58}
position is:  {'x': '10.10', 'y': '7.67', 'quality': 57}
position is:  {'x': '10.04', 'y': '7.73', 'quality': 52}
position is:  {'x': '10.08', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.04', 'y': '7.69', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.69', 'quality': 58}
position is:  {'x': '10.02', 'y': '7.68', 'quality': 47}
position is:  {'x': '10.14', 'y': '7.70', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.71', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.07', 'y': '7.68', 'quality': 58}
position is:  {'x': '10.05', 'y': '7.65', 'quality': 58}
position is:  {'x': '9.96', 'y': '7.63', 'quality': 57}
position is:  {'x': '9.78', 'y': '7.56', 'quality': 45}
position is:  {'x': '9.75', 'y': '7.48', 'quality': 43}
position is:  {'x': '9.69', 'y': '7.52', 'quality': 43}
position is:  {'x': '10.12', 'y': '7.65', 'quality': 56}
position is:  {'x': '9.94', 'y': '7.60', 'quality': 58}
position is:  {'x': '9.90', 'y': '7.63', 'quality': 54}
position is:  {'x': '9.81', 'y': '7.50', 'quality': 42}
position is:  {'x': '9.67', 'y': '7.12', 'quality': 40}
position is:  {'x': '9.69', 'y': '7.31', 'quality': 41}
position is:  {'x': '9.72', 'y': '7.30', 'quality': 42}
position is:  {'x': '9.85', 'y': '7.52', 'quality': 51}
position is:  {'x': '9.75', 'y': '7.49', 'quality': 44}
position is:  {'x': '9.80', 'y': '7.62', 'quality': 48}
position is:  {'x': '9.84', 'y': '7.59', 'quality': 43}
position is:  {'x': '9.74', 'y': '7.58', 'quality': 44}
