position is:  {'x': '13.30', 'y': '6.32', 'quality': 36}
position is:  {'x': '10.75', 'y': '0.84', 'quality': 51}
position is:  {'x': '10.81', 'y': '0.73', 'quality': 46}
position is:  {'x': '10.78', 'y': '0.84', 'quality': 49}
position is:  {'x': '10.77', 'y': '0.66', 'quality': 53}
position is:  {'x': '10.68', 'y': '0.53', 'quality': 51}
position is:  {'x': '10.58', 'y': '0.29', 'quality': 49}
position is:  {'x': '10.55', 'y': '0.57', 'quality': 49}
position is:  {'x': '10.59', 'y': '0.39', 'quality': 53}
position is:  {'x': '10.65', 'y': '0.49', 'quality': 49}
position is:  {'x': '10.67', 'y': '0.56', 'quality': 50}
position is:  {'x': '10.70', 'y': '0.62', 'quality': 51}
position is:  {'x': '10.76', 'y': '0.68', 'quality': 59}
position is:  {'x': '10.83', 'y': '0.62', 'quality': 52}
position is:  {'x': '10.89', 'y': '0.69', 'quality': 49}
position is:  {'x': '10.94', 'y': '0.77', 'quality': 51}
position is:  {'x': '10.96', 'y': '0.79', 'quality': 50}
position is:  {'x': '10.99', 'y': '0.82', 'quality': 50}
position is:  {'x': '11.04', 'y': '0.88', 'quality': 50}
position is:  {'x': '11.12', 'y': '0.84', 'quality': 49}
position is:  {'x': '11.06', 'y': '0.87', 'quality': 51}
position is:  {'x': '11.17', 'y': '0.88', 'quality': 48}
position is:  {'x': '11.27', 'y': '0.79', 'quality': 50}
position is:  {'x': '11.34', 'y': '0.73', 'quality': 51}
position is:  {'x': '11.39', 'y': '0.78', 'quality': 48}
position is:  {'x': '11.46', 'y': '0.79', 'quality': 47}
position is:  {'x': '11.48', 'y': '0.82', 'quality': 50}
position is:  {'x': '11.47', 'y': '0.83', 'quality': 49}
position is:  {'x': '11.29', 'y': '0.96', 'quality': 58}
position is:  {'x': '11.24', 'y': '0.95', 'quality': 54}
position is:  {'x': '11.10', 'y': '0.58', 'quality': 68}
position is:  {'x': '11.00', 'y': '0.84', 'quality': 62}
position is:  {'x': '10.93', 'y': '0.90', 'quality': 61}
position is:  {'x': '10.73', 'y': '1.00', 'quality': 61}
position is:  {'x': '10.51', 'y': '1.13', 'quality': 54}
position is:  {'x': '10.40', 'y': '1.29', 'quality': 60}
position is:  {'x': '10.34', 'y': '1.48', 'quality': 64}
position is:  {'x': '10.24', 'y': '1.49', 'quality': 54}
position is:  {'x': '10.07', 'y': '1.50', 'quality': 55}
position is:  {'x': '9.96', 'y': '1.51', 'quality': 57}
position is:  {'x': '9.88', 'y': '1.53', 'quality': 57}
position is:  {'x': '9.74', 'y': '1.62', 'quality': 49}
position is:  {'x': '9.60', 'y': '1.58', 'quality': 56}
position is:  {'x': '9.52', 'y': '1.61', 'quality': 57}
position is:  {'x': '9.41', 'y': '1.54', 'quality': 54}
position is:  {'x': '9.31', 'y': '1.43', 'quality': 51}
position is:  {'x': '9.33', 'y': '1.53', 'quality': 53}
position is:  {'x': '9.33', 'y': '1.57', 'quality': 53}
position is:  {'x': '9.19', 'y': '1.54', 'quality': 61}
position is:  {'x': '9.12', 'y': '1.52', 'quality': 52}
position is:  {'x': '9.17', 'y': '1.56', 'quality': 50}
position is:  {'x': '9.10', 'y': '1.49', 'quality': 63}
position is:  {'x': '9.08', 'y': '1.46', 'quality': 59}
position is:  {'x': '8.66', 'y': '1.50', 'quality': 51}
position is:  {'x': '8.80', 'y': '1.57', 'quality': 39}
position is:  {'x': '8.95', 'y': '1.60', 'quality': 53}
position is:  {'x': '9.01', 'y': '1.59', 'quality': 51}
position is:  {'x': '9.03', 'y': '1.58', 'quality': 53}
position is:  {'x': '9.03', 'y': '1.60', 'quality': 51}
position is:  {'x': '9.07', 'y': '1.64', 'quality': 53}
position is:  {'x': '9.08', 'y': '1.62', 'quality': 51}
position is:  {'x': '9.07', 'y': '1.63', 'quality': 49}
position is:  {'x': '9.09', 'y': '1.61', 'quality': 49}
position is:  {'x': '9.10', 'y': '1.59', 'quality': 50}
position is:  {'x': '9.10', 'y': '1.57', 'quality': 47}
position is:  {'x': '9.08', 'y': '1.53', 'quality': 54}
position is:  {'x': '9.11', 'y': '1.51', 'quality': 51}
position is:  {'x': '9.13', 'y': '1.53', 'quality': 50}
position is:  {'x': '9.15', 'y': '1.47', 'quality': 51}
position is:  {'x': '9.13', 'y': '1.47', 'quality': 52}
position is:  {'x': '9.09', 'y': '1.45', 'quality': 52}
position is:  {'x': '9.00', 'y': '1.41', 'quality': 52}
position is:  {'x': '8.86', 'y': '1.34', 'quality': 48}
position is:  {'x': '8.68', 'y': '1.32', 'quality': 39}
position is:  {'x': '8.46', 'y': '1.27', 'quality': 39}
position is:  {'x': '8.32', 'y': '1.20', 'quality': 45}
position is:  {'x': '8.27', 'y': '1.12', 'quality': 59}
position is:  {'x': '8.22', 'y': '1.07', 'quality': 32}
position is:  {'x': '8.16', 'y': '0.90', 'quality': 43}
position is:  {'x': '8.29', 'y': '0.63', 'quality': 60}
position is:  {'x': '8.21', 'y': '0.74', 'quality': 58}
position is:  {'x': '8.06', 'y': '0.73', 'quality': 39}
position is:  {'x': '8.03', 'y': '0.93', 'quality': 30}
position is:  {'x': '7.89', 'y': '0.99', 'quality': 19}
position is:  {'x': '7.80', 'y': '0.85', 'quality': 12}
position is:  {'x': '7.77', 'y': '0.89', 'quality': 17}
position is:  {'x': '7.71', 'y': '0.99', 'quality': 15}
position is:  {'x': '7.62', 'y': '0.97', 'quality': 10}
position is:  {'x': '7.59', 'y': '0.96', 'quality': 12}
position is:  {'x': '7.62', 'y': '0.91', 'quality': 12}
position is:  {'x': '7.62', 'y': '0.92', 'quality': 14}
position is:  {'x': '7.56', 'y': '0.92', 'quality': 13}
position is:  {'x': '7.58', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.60', 'y': '0.96', 'quality': 14}
position is:  {'x': '7.62', 'y': '0.97', 'quality': 16}
position is:  {'x': '7.57', 'y': '0.98', 'quality': 12}
position is:  {'x': '7.58', 'y': '0.98', 'quality': 16}
position is:  {'x': '7.56', 'y': '0.98', 'quality': 13}
position is:  {'x': '7.60', 'y': '0.97', 'quality': 15}
position is:  {'x': '7.60', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.54', 'y': '0.96', 'quality': 13}
position is:  {'x': '7.54', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.60', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.59', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.58', 'y': '0.96', 'quality': 15}
position is:  {'x': '7.61', 'y': '0.96', 'quality': 15}
position is:  {'x': '7.60', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.62', 'y': '0.91', 'quality': 14}
position is:  {'x': '7.62', 'y': '0.88', 'quality': 12}
position is:  {'x': '7.60', 'y': '0.95', 'quality': 15}
position is:  {'x': '7.59', 'y': '0.95', 'quality': 15}
position is:  {'x': '7.60', 'y': '0.97', 'quality': 16}
position is:  {'x': '7.63', 'y': '0.95', 'quality': 15}
position is:  {'x': '7.62', 'y': '0.98', 'quality': 15}
position is:  {'x': '7.62', 'y': '0.96', 'quality': 15}
position is:  {'x': '7.61', 'y': '0.97', 'quality': 16}
position is:  {'x': '7.62', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.62', 'y': '0.95', 'quality': 15}
position is:  {'x': '7.63', 'y': '0.89', 'quality': 13}
position is:  {'x': '7.63', 'y': '0.89', 'quality': 13}
position is:  {'x': '7.66', 'y': '0.86', 'quality': 14}
position is:  {'x': '7.69', 'y': '0.87', 'quality': 16}
position is:  {'x': '7.65', 'y': '0.90', 'quality': 14}
position is:  {'x': '7.61', 'y': '0.89', 'quality': 13}
position is:  {'x': '7.61', 'y': '0.91', 'quality': 15}
position is:  {'x': '7.61', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.57', 'y': '0.96', 'quality': 13}
position is:  {'x': '7.56', 'y': '0.98', 'quality': 15}
position is:  {'x': '7.59', 'y': '0.97', 'quality': 14}
position is:  {'x': '7.62', 'y': '0.96', 'quality': 15}
position is:  {'x': '7.60', 'y': '0.95', 'quality': 59}
position is:  {'x': '7.62', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.62', 'y': '0.96', 'quality': 15}
position is:  {'x': '7.66', 'y': '0.96', 'quality': 17}
position is:  {'x': '7.63', 'y': '0.96', 'quality': 15}
position is:  {'x': '7.63', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.61', 'y': '0.94', 'quality': 14}
position is:  {'x': '7.62', 'y': '0.94', 'quality': 16}
position is:  {'x': '7.62', 'y': '0.94', 'quality': 16}
position is:  {'x': '7.64', 'y': '0.95', 'quality': 16}
position is:  {'x': '7.64', 'y': '0.95', 'quality': 16}
position is:  {'x': '7.62', 'y': '0.94', 'quality': 14}
position is:  {'x': '7.63', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.63', 'y': '0.95', 'quality': 15}
position is:  {'x': '7.64', 'y': '0.93', 'quality': 15}
position is:  {'x': '7.64', 'y': '0.93', 'quality': 14}
position is:  {'x': '7.50', 'y': '0.95', 'quality': 16}
position is:  {'x': '7.56', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.58', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.61', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.64', 'y': '0.94', 'quality': 16}
position is:  {'x': '7.63', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.64', 'y': '0.94', 'quality': 17}
position is:  {'x': '7.62', 'y': '0.97', 'quality': 15}
position is:  {'x': '7.64', 'y': '0.95', 'quality': 16}
position is:  {'x': '7.61', 'y': '0.95', 'quality': 13}
position is:  {'x': '7.60', 'y': '0.95', 'quality': 15}
position is:  {'x': '7.63', 'y': '0.95', 'quality': 15}
position is:  {'x': '7.64', 'y': '0.95', 'quality': 16}
position is:  {'x': '7.62', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.61', 'y': '0.93', 'quality': 14}
position is:  {'x': '7.60', 'y': '0.94', 'quality': 15}
position is:  {'x': '7.61', 'y': '0.95', 'quality': 15}
position is:  {'x': '7.57', 'y': '0.94', 'quality': 13}
position is:  {'x': '7.58', 'y': '0.95', 'quality': 14}
position is:  {'x': '7.58', 'y': '0.96', 'quality': 15}
position is:  {'x': '7.57', 'y': '0.97', 'quality': 14}
position is:  {'x': '7.58', 'y': '0.97', 'quality': 15}
position is:  {'x': '7.62', 'y': '0.98', 'quality': 17}
position is:  {'x': '7.61', 'y': '1.00', 'quality': 16}
position is:  {'x': '7.63', 'y': '1.05', 'quality': 18}
position is:  {'x': '7.70', 'y': '1.05', 'quality': 19}
position is:  {'x': '7.73', 'y': '1.02', 'quality': 17}
position is:  {'x': '7.76', 'y': '1.03', 'quality': 19}
position is:  {'x': '7.77', 'y': '1.05', 'quality': 18}
position is:  {'x': '7.81', 'y': '1.03', 'quality': 19}
position is:  {'x': '7.84', 'y': '1.05', 'quality': 21}
position is:  {'x': '7.87', 'y': '0.93', 'quality': 14}
position is:  {'x': '7.86', 'y': '0.90', 'quality': 16}
position is:  {'x': '7.90', 'y': '0.97', 'quality': 19}
position is:  {'x': '7.93', 'y': '0.93', 'quality': 17}
position is:  {'x': '7.96', 'y': '0.95', 'quality': 19}
position is:  {'x': '7.99', 'y': '0.96', 'quality': 20}
position is:  {'x': '8.01', 'y': '0.94', 'quality': 19}
position is:  {'x': '8.01', 'y': '0.95', 'quality': 21}
position is:  {'x': '8.03', 'y': '0.94', 'quality': 17}
position is:  {'x': '8.14', 'y': '0.95', 'quality': 27}
position is:  {'x': '8.10', 'y': '0.94', 'quality': 17}
position is:  {'x': '8.22', 'y': '0.98', 'quality': 28}
position is:  {'x': '8.30', 'y': '1.02', 'quality': 27}
position is:  {'x': '8.20', 'y': '1.03', 'quality': 19}
position is:  {'x': '8.13', 'y': '1.01', 'quality': 24}
position is:  {'x': '8.22', 'y': '1.02', 'quality': 25}
position is:  {'x': '8.30', 'y': '1.02', 'quality': 24}
position is:  {'x': '8.32', 'y': '1.00', 'quality': 23}
position is:  {'x': '8.38', 'y': '1.00', 'quality': 28}
position is:  {'x': '8.44', 'y': '1.00', 'quality': 28}
position is:  {'x': '8.44', 'y': '0.98', 'quality': 30}
position is:  {'x': '8.41', 'y': '0.99', 'quality': 20}
position is:  {'x': '8.33', 'y': '1.01', 'quality': 18}
position is:  {'x': '8.35', 'y': '1.02', 'quality': 24}
position is:  {'x': '8.38', 'y': '1.07', 'quality': 23}
position is:  {'x': '8.48', 'y': '1.10', 'quality': 28}
position is:  {'x': '8.53', 'y': '1.10', 'quality': 27}
position is:  {'x': '8.56', 'y': '1.12', 'quality': 26}
position is:  {'x': '8.53', 'y': '1.13', 'quality': 23}
position is:  {'x': '8.50', 'y': '1.15', 'quality': 23}
position is:  {'x': '8.43', 'y': '1.15', 'quality': 15}
position is:  {'x': '8.66', 'y': '1.12', 'quality': 29}
position is:  {'x': '8.84', 'y': '1.11', 'quality': 30}
position is:  {'x': '8.85', 'y': '1.10', 'quality': 21}
position is:  {'x': '8.87', 'y': '1.10', 'quality': 31}
position is:  {'x': '8.94', 'y': '1.12', 'quality': 31}
position is:  {'x': '8.79', 'y': '1.12', 'quality': 22}
position is:  {'x': '8.79', 'y': '1.12', 'quality': 28}
position is:  {'x': '8.69', 'y': '1.14', 'quality': 19}
position is:  {'x': '8.82', 'y': '1.14', 'quality': 30}
position is:  {'x': '8.72', 'y': '1.25', 'quality': 57}
position is:  {'x': '8.85', 'y': '1.15', 'quality': 36}
position is:  {'x': '8.78', 'y': '1.31', 'quality': 35}
position is:  {'x': '8.86', 'y': '1.28', 'quality': 34}
position is:  {'x': '8.89', 'y': '1.28', 'quality': 29}
position is:  {'x': '8.97', 'y': '1.09', 'quality': 26}
position is:  {'x': '8.96', 'y': '0.98', 'quality': 23}
position is:  {'x': '9.11', 'y': '0.92', 'quality': 42}
position is:  {'x': '9.11', 'y': '0.90', 'quality': 27}
position is:  {'x': '9.06', 'y': '0.88', 'quality': 23}
position is:  {'x': '9.18', 'y': '0.85', 'quality': 30}
position is:  {'x': '9.20', 'y': '1.01', 'quality': 43}
position is:  {'x': '9.28', 'y': '0.99', 'quality': 40}
position is:  {'x': '9.39', 'y': '0.92', 'quality': 41}
position is:  {'x': '9.45', 'y': '0.88', 'quality': 38}
position is:  {'x': '9.51', 'y': '0.76', 'quality': 42}
position is:  {'x': '9.57', 'y': '0.80', 'quality': 47}
position is:  {'x': '9.62', 'y': '0.79', 'quality': 52}
position is:  {'x': '9.63', 'y': '0.84', 'quality': 40}
position is:  {'x': '9.66', 'y': '0.87', 'quality': 48}
position is:  {'x': '9.70', 'y': '0.77', 'quality': 48}
position is:  {'x': '9.79', 'y': '0.73', 'quality': 49}
position is:  {'x': '9.79', 'y': '0.68', 'quality': 43}
position is:  {'x': '9.78', 'y': '0.70', 'quality': 46}
position is:  {'x': '9.81', 'y': '0.76', 'quality': 49}
position is:  {'x': '9.86', 'y': '0.75', 'quality': 50}
position is:  {'x': '9.81', 'y': '0.89', 'quality': 42}
position is:  {'x': '9.88', 'y': '0.79', 'quality': 52}
position is:  {'x': '9.92', 'y': '0.78', 'quality': 50}
position is:  {'x': '9.97', 'y': '0.60', 'quality': 50}
position is:  {'x': '9.96', 'y': '0.60', 'quality': 50}
position is:  {'x': '9.98', 'y': '0.68', 'quality': 50}
position is:  {'x': '10.00', 'y': '0.50', 'quality': 60}
position is:  {'x': '10.03', 'y': '0.38', 'quality': 43}
position is:  {'x': '10.04', 'y': '0.60', 'quality': 39}
position is:  {'x': '10.03', 'y': '0.63', 'quality': 39}
position is:  {'x': '10.05', 'y': '0.71', 'quality': 39}
position is:  {'x': '10.01', 'y': '0.79', 'quality': 38}
position is:  {'x': '10.02', 'y': '0.81', 'quality': 34}
position is:  {'x': '10.02', 'y': '0.84', 'quality': 33}
position is:  {'x': '10.13', 'y': '0.85', 'quality': 40}
position is:  {'x': '10.18', 'y': '0.87', 'quality': 38}
position is:  {'x': '10.34', 'y': '0.87', 'quality': 49}
position is:  {'x': '10.43', 'y': '0.90', 'quality': 48}
position is:  {'x': '10.49', 'y': '0.84', 'quality': 50}
position is:  {'x': '10.52', 'y': '0.71', 'quality': 52}
position is:  {'x': '10.53', 'y': '0.67', 'quality': 49}
position is:  {'x': '10.53', 'y': '0.75', 'quality': 49}
position is:  {'x': '10.53', 'y': '0.81', 'quality': 47}
position is:  {'x': '10.56', 'y': '0.84', 'quality': 50}
position is:  {'x': '10.59', 'y': '0.85', 'quality': 49}
position is:  {'x': '10.61', 'y': '0.84', 'quality': 49}
position is:  {'x': '10.64', 'y': '0.87', 'quality': 48}
position is:  {'x': '10.65', 'y': '0.89', 'quality': 49}
position is:  {'x': '10.69', 'y': '0.87', 'quality': 49}
position is:  {'x': '10.72', 'y': '0.84', 'quality': 49}
position is:  {'x': '10.76', 'y': '0.83', 'quality': 49}
position is:  {'x': '10.81', 'y': '0.85', 'quality': 49}
position is:  {'x': '10.86', 'y': '0.82', 'quality': 50}
position is:  {'x': '10.90', 'y': '0.84', 'quality': 49}
position is:  {'x': '10.94', 'y': '0.89', 'quality': 52}
position is:  {'x': '10.98', 'y': '0.95', 'quality': 53}
position is:  {'x': '10.99', 'y': '0.91', 'quality': 48}
position is:  {'x': '11.10', 'y': '0.94', 'quality': 44}
position is:  {'x': '11.09', 'y': '0.96', 'quality': 50}
position is:  {'x': '11.11', 'y': '0.98', 'quality': 48}
position is:  {'x': '11.12', 'y': '1.00', 'quality': 49}
position is:  {'x': '11.12', 'y': '0.89', 'quality': 48}
position is:  {'x': '11.15', 'y': '0.94', 'quality': 49}
position is:  {'x': '11.17', 'y': '0.92', 'quality': 49}
position is:  {'x': '11.18', 'y': '0.93', 'quality': 48}
position is:  {'x': '11.22', 'y': '0.92', 'quality': 48}
position is:  {'x': '11.25', 'y': '0.92', 'quality': 49}
position is:  {'x': '11.28', 'y': '0.83', 'quality': 52}
position is:  {'x': '11.32', 'y': '0.72', 'quality': 52}
position is:  {'x': '11.29', 'y': '0.71', 'quality': 50}
position is:  {'x': '11.33', 'y': '0.73', 'quality': 51}
position is:  {'x': '11.36', 'y': '0.71', 'quality': 50}
position is:  {'x': '11.40', 'y': '0.78', 'quality': 49}
position is:  {'x': '11.41', 'y': '0.76', 'quality': 49}
position is:  {'x': '11.43', 'y': '0.85', 'quality': 49}
position is:  {'x': '11.44', 'y': '0.76', 'quality': 96}
position is:  {'x': '11.51', 'y': '0.79', 'quality': 49}
position is:  {'x': '11.57', 'y': '0.73', 'quality': 51}
position is:  {'x': '11.60', 'y': '0.62', 'quality': 49}
position is:  {'x': '11.55', 'y': '0.62', 'quality': 54}
position is:  {'x': '11.64', 'y': '0.81', 'quality': 48}
position is:  {'x': '11.71', 'y': '0.90', 'quality': 48}
position is:  {'x': '11.77', 'y': '0.90', 'quality': 47}
position is:  {'x': '11.81', 'y': '0.92', 'quality': 45}
position is:  {'x': '11.85', 'y': '0.94', 'quality': 44}
position is:  {'x': '11.88', 'y': '0.95', 'quality': 43}
position is:  {'x': '11.92', 'y': '0.94', 'quality': 42}
position is:  {'x': '11.97', 'y': '0.97', 'quality': 42}
position is:  {'x': '12.01', 'y': '0.93', 'quality': 43}
position is:  {'x': '12.04', 'y': '0.92', 'quality': 45}
position is:  {'x': '12.10', 'y': '0.92', 'quality': 42}
position is:  {'x': '12.10', 'y': '0.90', 'quality': 46}
position is:  {'x': '12.09', 'y': '0.90', 'quality': 48}
position is:  {'x': '12.12', 'y': '0.91', 'quality': 46}
position is:  {'x': '12.10', 'y': '0.92', 'quality': 44}
position is:  {'x': '12.13', 'y': '0.91', 'quality': 43}
position is:  {'x': '12.13', 'y': '0.91', 'quality': 42}
position is:  {'x': '12.08', 'y': '0.91', 'quality': 47}
position is:  {'x': '12.05', 'y': '0.90', 'quality': 47}
position is:  {'x': '12.01', 'y': '0.91', 'quality': 46}
position is:  {'x': '11.92', 'y': '0.96', 'quality': 48}
position is:  {'x': '11.97', 'y': '0.90', 'quality': 50}
position is:  {'x': '11.96', 'y': '0.90', 'quality': 49}
position is:  {'x': '11.95', 'y': '0.91', 'quality': 48}
position is:  {'x': '11.94', 'y': '0.88', 'quality': 46}
position is:  {'x': '11.84', 'y': '0.96', 'quality': 48}
position is:  {'x': '11.85', 'y': '0.93', 'quality': 45}
position is:  {'x': '11.82', 'y': '0.92', 'quality': 47}
position is:  {'x': '11.80', 'y': '0.91', 'quality': 45}
position is:  {'x': '11.78', 'y': '0.91', 'quality': 45}
position is:  {'x': '11.75', 'y': '0.93', 'quality': 45}
position is:  {'x': '11.80', 'y': '0.89', 'quality': 50}
position is:  {'x': '11.76', 'y': '0.92', 'quality': 45}
position is:  {'x': '11.73', 'y': '0.92', 'quality': 48}
position is:  {'x': '11.70', 'y': '0.93', 'quality': 49}
position is:  {'x': '11.67', 'y': '0.95', 'quality': 45}
position is:  {'x': '11.64', 'y': '0.93', 'quality': 46}
position is:  {'x': '11.61', 'y': '0.97', 'quality': 46}
position is:  {'x': '11.58', 'y': '1.03', 'quality': 50}
position is:  {'x': '11.56', 'y': '1.04', 'quality': 51}
position is:  {'x': '11.49', 'y': '1.01', 'quality': 50}
position is:  {'x': '11.47', 'y': '0.80', 'quality': 50}
position is:  {'x': '11.50', 'y': '0.60', 'quality': 46}
position is:  {'x': '11.49', 'y': '0.77', 'quality': 46}
position is:  {'x': '11.47', 'y': '0.94', 'quality': 48}
position is:  {'x': '11.43', 'y': '1.03', 'quality': 51}
position is:  {'x': '11.40', 'y': '1.09', 'quality': 47}
